1	1919.2222222222222	6557717888.385517	4335597619.561194	84
1	1919.2222222222222	6557717888.385517	4335597619.561194	59
1	1919.2222222222222	6557717888.385517	4335597619.561194	77
1	1919.2222222222222	6557717888.385517	4335597619.561194	56
1	1919.2222222222222	6557717888.385517	4335597619.561194	13
1	1919.2222222222222	6557717888.385517	4335597619.561194	28
1	1919.2222222222222	6557717888.385517	4335597619.561194	29
1	1919.2222222222222	6557717888.385517	4335597619.561194	98
1	1919.2222222222222	6557717888.385517	4335597619.561194	37
1	1919.2222222222222	6557717888.385517	4335597619.561194	89
1	1919.2222222222222	6557717888.385517	4335597619.561194	40
1	1919.2222222222222	6557717888.385517	4335597619.561194	67
1	1919.2222222222222	6557717888.385517	4335597619.561194	20
1	1919.2222222222222	6557717888.385517	4335597619.561194	25
2	1.0	1.0	1.0	1
2	1.0	1.0	1.0	90
4	3288.0	179051379.61777136	122309058.31440371	67
4	3288.0	179051379.61777136	122309058.31440371	90
4	3288.0	179051379.61777136	122309058.31440371	43
5	3288.0	81618129.08449182	54223526.64130175	4
5	3288.0	81618129.08449182	54223526.64130175	45
6	1.0	1.0	1.0	89
6	1.0	1.0	1.0	73
8	2851.875	65975287.23055418	508610352.7396291	28
8	2851.875	65975287.23055418	508610352.7396291	41
8	2851.875	65975287.23055418	508610352.7396291	10
9	1759.0	212497413.36885878	156307974.233119	57
9	1759.0	212497413.36885878	156307974.233119	23
10	2851.875	110949880.664666	43930714.352078944	1
10	2851.875	110949880.664666	43930714.352078944	58
11	1411.0	15860553.43820769	10964737.998903768	25
11	1411.0	15860553.43820769	10964737.998903768	71
12	1.0	57787.736863058904	995602.4453534052	77
13	3858.6666666666665	994833232.3674139	656946823.410714	52
14	2290.8571428571427	123450294.04949635	469536125.0637943	74
14	2290.8571428571427	123450294.04949635	469536125.0637943	65
15	992.5	53683722.05084322	35464093.11797811	1
15	992.5	53683722.05084322	35464093.11797811	26
16	2431.6666666666665	76556995.04643919	153145681.53561372	43
16	2431.6666666666665	76556995.04643919	153145681.53561372	48
17	2431.6666666666665	179064942.1961986	120239917.52715531	76
17	2431.6666666666665	179064942.1961986	120239917.52715531	56
17	2431.6666666666665	179064942.1961986	120239917.52715531	63
17	2431.6666666666665	179064942.1961986	120239917.52715531	44
17	2431.6666666666665	179064942.1961986	120239917.52715531	77
18	1367.0	90504017.61109713	60364926.991984986	36
18	1367.0	90504017.61109713	60364926.991984986	40
18	1367.0	90504017.61109713	60364926.991984986	55
18	1367.0	90504017.61109713	60364926.991984986	62
18	1367.0	90504017.61109713	60364926.991984986	63
18	1367.0	90504017.61109713	60364926.991984986	93
19	2859.125	420656026.69686323	273282305.4956952	37
19	2859.125	420656026.69686323	273282305.4956952	55
19	2859.125	420656026.69686323	273282305.4956952	62
19	2859.125	420656026.69686323	273282305.4956952	34
19	2859.125	420656026.69686323	273282305.4956952	87
20	1919.2222222222222	194375104.44660687	4335597619.561194	75
20	1919.2222222222222	194375104.44660687	4335597619.561194	40
20	1919.2222222222222	194375104.44660687	4335597619.561194	59
20	1919.2222222222222	194375104.44660687	4335597619.561194	45
21	2831.0	26905240.599819798	19622409.0876414	75
21	2831.0	26905240.599819798	19622409.0876414	3
21	2831.0	26905240.599819798	19622409.0876414	76
21	2831.0	26905240.599819798	19622409.0876414	25
22	1.0	1.4999999999998894	995602.4453534052	19
22	1.0	1.4999999999998894	995602.4453534052	91
