1	1818.2631578947369	3700858.7386527616	2436199.6866248883	67
1	1818.2631578947369	3700858.7386527616	2436199.6866248883	20
1	1818.2631578947369	3700858.7386527616	2436199.6866248883	25
1	1818.2631578947369	3700858.7386527616	2436199.6866248883	84
1	1818.2631578947369	3700858.7386527616	2436199.6866248883	59
1	1818.2631578947369	3700858.7386527616	2436199.6866248883	77
1	1818.2631578947369	3700858.7386527616	2436199.6866248883	56
1	1818.2631578947369	3700858.7386527616	2436199.6866248883	13
1	1818.2631578947369	3700858.7386527616	2436199.6866248883	28
1	1818.2631578947369	3700858.7386527616	2436199.6866248883	29
1	1818.2631578947369	3700858.7386527616	2436199.6866248883	98
1	1818.2631578947369	3700858.7386527616	2436199.6866248883	37
1	1818.2631578947369	3700858.7386527616	2436199.6866248883	89
1	1818.2631578947369	3700858.7386527616	2436199.6866248883	40
2	1.0	1.0	1.0	1
2	1.0	1.0	1.0	90
4	1644.5	45365.91745343153	29641.199052754066	67
4	1644.5	45365.91745343153	29641.199052754066	90
4	1644.5	45365.91745343153	29641.199052754066	43
5	1644.5	20896.2367355316	13243.900480944012	45
5	1644.5	20896.2367355316	13243.900480944012	4
6	1.0	1.0	1.0	89
6	1.0	1.0	1.0	73
8	2535.1111111111113	32018.684960007984	303395.36581726867	28
8	2535.1111111111113	32018.684960007984	303395.36581726867	41
8	2535.1111111111113	32018.684960007984	303395.36581726867	10
9	1407.4	65160.32790293324	70550.6075148131	57
9	1407.4	65160.32790293324	70550.6075148131	23
10	2535.1111111111113	45135.26370679545	20559.219834924115	1
10	2535.1111111111113	45135.26370679545	20559.219834924115	58
11	706.0	4751.431391248711	2900.949901315232	25
11	706.0	4751.431391248711	2900.949901315232	71
12	1.0	28.06358297252536	591.7502191011015	77
13	2894.25	431772.6545429962	282472.9366435081	52
14	1644.5	66662.39760071252	159699.75135029174	74
14	1644.5	66662.39760071252	159699.75135029174	65
15	662.0	20143.87460434289	13178.746329179185	1
15	662.0	20143.87460434289	13178.746329179185	26
16	2084.4285714285716	39791.150000737696	73416.04435451893	43
16	2084.4285714285716	39791.150000737696	73416.04435451893	48
17	2084.4285714285716	91244.73353420664	58672.303804259835	76
17	2084.4285714285716	91244.73353420664	58672.303804259835	56
17	2084.4285714285716	91244.73353420664	58672.303804259835	63
17	2084.4285714285716	91244.73353420664	58672.303804259835	44
17	2084.4285714285716	91244.73353420664	58672.303804259835	77
18	1025.5	35084.340389863966	22377.18390435129	63
18	1025.5	35084.340389863966	22377.18390435129	93
18	1025.5	35084.340389863966	22377.18390435129	36
18	1025.5	35084.340389863966	22377.18390435129	40
18	1025.5	35084.340389863966	22377.18390435129	55
18	1025.5	35084.340389863966	22377.18390435129	62
19	1818.2631578947369	165662.01835452905	69472.16655494607	87
19	1818.2631578947369	165662.01835452905	69472.16655494607	37
19	1818.2631578947369	165662.01835452905	69472.16655494607	55
19	1818.2631578947369	165662.01835452905	69472.16655494607	62
19	1818.2631578947369	165662.01835452905	69472.16655494607	34
20	1818.2631578947369	58570.57796893334	2436199.6866248883	59
20	1818.2631578947369	58570.57796893334	2436199.6866248883	45
20	1818.2631578947369	58570.57796893334	2436199.6866248883	75
20	1818.2631578947369	58570.57796893334	2436199.6866248883	40
21	1416.0	9796.093311209539	5894.597661199843	75
