1	1818.2631578947369	8458907.07951843	5599525.456836972
2	1.0	1.0	1.0
3	1416.0	109334.24581166531	15703.305858681031
4	1644.5	110680.24413461817	71643.93000573748
5	1644.5	53086.2637472023	32652.842663514595
6	1.0	1.0	1.0
7	1976.625	13236.558939552808	277703.6881386652
8	2535.1111111111113	76158.25559297291	664318.159310195
9	1407.4	172150.87459673124	162510.29899844594
10	2535.1111111111113	116755.87979043734	49543.5820505895
11	706.0	11979.191784000688	7609.305834083607
12	1.0	70.72427069389472	1332.6376021037427
13	2894.25	998417.0741988093	656796.9803259234
14	2004.625	160990.46430367426	418103.1629387242
15	662.0	47583.391006537284	30681.995091751447
16	2084.4285714285716	88911.2833534809	167166.6210922136
17	2084.4285714285716	208552.50785069677	140805.5291734366
18	1025.5	84161.76428943186	54534.24873769328
19	1818.2631578947369	359027.25453826424	159526.16468232096
20	1818.2631578947369	231521.24726480228	5599525.456836972
21	1416.0	24605.823201573196	15703.305858681031
22	1.0	1.4999983898910143	1332.6376021037427
23	2541.5555555555557	359301.674724905	214420.389185863
24	1.0	2.249923830032499	2.249873050054165
25	706.0	289917.1947254281	7609.305834083607
26	2000.0	195713.3679718417	177005.95744295284
27	1.0	138.3937659977749	2.249873050054165
28	2529.3636363636365	1471021.0264833027	833896.2256618323
29	1716.5	833555.9038667737	527118.1299935126
30	2020.1666666666667	79694.765923603	53231.92526100641
31	2529.3636363636365	732412.1501426656	833896.2256618323
32	2766.1111111111113	902834.25394313	558571.3874979495
33	2201.6363636363635	1074938.6765260221	748638.2684416977
34	3338.1428571428573	459294.87091870036	307290.7209019565
35	2004.625	762636.239270478	498243.6503600663
36	1521.8	174411.29263818642	111214.12134667141
37	1818.2631578947369	1492286.1180462523	232890.0606468767
38	2000.0	266104.99664047395	177005.95744295284
39	2766.1111111111113	312777.6137486452	195556.90093745105
40	1818.2631578947369	543996.7588058985	5599525.456836972
41	2000.0	306797.6856410538	177005.95744295284
42	1407.4	244826.3714086702	162510.29899844594
43	3338.1428571428573	1806513.5163998809	1189414.3852925722
44	1976.625	358309.1560531534	277703.6881386652
45	1644.5	603553.1478820114	32652.842663514595
46	1837.6666666666667	233902.303730099	150738.26193520482
47	3338.1428571428573	2231272.905299323	1189414.3852925722
48	1.0	1919.3534602743903	1332.6376021037427
49	3338.1428571428573	759167.040923286	1439953.0018164143
50	2529.3636363636365	1275446.5871443027	833896.2256618323
51	2069.3636363636365	481218.1790017812	406605.0577169211
52	2217.1111111111113	490698.25132902205	321251.6650204973
53	3338.1428571428573	512659.10502416384	307290.7209019565
54	2020.1666666666667	328809.7362139748	53231.92526100641
55	1716.5	597633.7997650845	527118.1299935126
56	1818.2631578947369	1556945.4472096828	1029209.6321989943
57	2535.1111111111113	951922.5822642898	664318.159310195
58	2020.1666666666667	196517.51864785812	102130.22823378275
59	1818.2631578947369	1012599.6816110169	5599525.456836972
60	2020.1666666666667	911556.7078600724	621354.8072672532
61	1837.6666666666667	257514.45952155694	150738.26193520482
62	1025.5	449189.8489261634	310674.92555556423
63	2069.3636363636365	628456.311147925	406605.0577169211
64	2076.1428571428573	280477.39304803783	530921.0320870646
65	2076.1428571428573	825586.1909830045	530921.0320870646
66	2766.1111111111113	37485.25018686306	558571.3874979495
67	2004.625	1183068.073684995	418103.1629387242
68	1201.5	1588.2435658483014	47.05057570422373
69	980.6666666666666	99000.53964175389	65666.32281483902
70	2020.1666666666667	179102.21127669988	621354.8072672532
71	706.0	147779.45546893886	7609.305834083607
72	2541.5555555555557	338753.58739388036	687809.5722155493
73	2000.0	13968.58812442319	177005.95744295284
74	2020.1666666666667	70876.43275679211	102130.22823378275
75	1416.0	366874.9140157921	15703.305858681031
76	2084.4285714285716	251040.9303666595	140805.5291734366
77	1818.2631578947369	215423.64062751146	5599525.456836972
78	2313.0	93852.0877929722	59816.784785628384
79	2529.3636363636365	185124.14057884543	79788.19983570187
80	1.0	81.6454104764735	1332.6376021037427
81	1521.8	4237.879129537454	111214.12134667141
82	2529.3636363636365	12025.730657116485	470020.3153322857
83	1.0	79.46434105537608	0.9
84	1818.2631578947369	125846.30201742178	5599525.456836972
85	2577.0	93676.64967345566	55246.063602261514
86	2529.3636363636365	134631.86136014786	833896.2256618323
87	3198.5	154511.5522243226	96865.57642227158
88	2011.0	11185.873325329805	10210.082206116662
89	1.0	560.3765778349937	1.0
90	706.0	111988.44128186014	182480.94974573734
91	2369.25	107558.33915583495	66990.54724689166
92	1.0	1.1249999999999933	1.1249999999999671
93	1025.5	9213.40247083762	54534.24873769328
94	1818.2631578947369	10759.401799330351	1029209.6321989943
95	3338.1428571428573	180220.68935483656	530384.6199397834
96	1433.0	7269.855700834962	4624.589394827283
97	2400.5	81626.8302887821	52425.97949154223
98	1818.2631578947369	627035.6319283694	808916.0633872632
99	1.0	0.9	0.9
100	1818.2631578947369	1.0105644198577697	538827.2817202071
101	1.0	0.9	0.9
102	2541.5555555555557	61402.6511184862	214420.389185863
103	2201.6363636363635	0.9	748638.2684416977
104	2392.0	21041.976453297288	14202.208819744183
105	1.0	0.9	0.9
106	1.0	1.0	1.0
112	1.0	0.9	0.9
113	1.0	0.9	76.94440922462842
114	1.0	0.9	0.9
116	1407.4	0.9	162510.29899844594
119	1.0	0.9	0.9
139	1.0	0.9	0.9
