1	1919.2222222222222	637.9226289371735	636.7348322401976	67
1	1919.2222222222222	637.9226289371735	636.7348322401976	20
1	1919.2222222222222	637.9226289371735	636.7348322401976	25
1	1919.2222222222222	637.9226289371735	636.7348322401976	84
1	1919.2222222222222	637.9226289371735	636.7348322401976	59
1	1919.2222222222222	637.9226289371735	636.7348322401976	77
1	1919.2222222222222	637.9226289371735	636.7348322401976	56
1	1919.2222222222222	637.9226289371735	636.7348322401976	13
1	1919.2222222222222	637.9226289371735	636.7348322401976	28
1	1919.2222222222222	637.9226289371735	636.7348322401976	29
1	1919.2222222222222	637.9226289371735	636.7348322401976	98
1	1919.2222222222222	637.9226289371735	636.7348322401976	37
1	1919.2222222222222	637.9226289371735	636.7348322401976	89
1	1919.2222222222222	637.9226289371735	636.7348322401976	40
1	1919.2222222222222	637.9226289371735	636.7348322401976	-1
2	1.0	0.9	0.9	1
2	1.0	0.9	0.9	90
2	1.0	0.9	0.9	-1
3	2524.5	48.00845975394487	47.62410473984409	-1
4	2663.0	19.66679919834756	19.523730451237913	67
4	2663.0	19.66679919834756	19.523730451237913	90
4	2663.0	19.66679919834756	19.523730451237913	43
4	2663.0	19.66679919834756	19.523730451237913	-1
5	3288.0	19.351911991259616	19.189255004839033	45
5	3288.0	19.351911991259616	19.189255004839033	4
5	3288.0	19.351911991259616	19.189255004839033	-1
6	1.0	0.9	0.9	89
6	1.0	0.9	0.9	73
6	1.0	0.9	0.9	-1
7	1231.5	7.236888032840349	7.174829959491488	-1
8	2060.25	75.36560823625894	75.09602843240488	28
8	2060.25	75.36560823625894	75.09602843240488	41
8	2060.25	75.36560823625894	75.09602843240488	10
8	2060.25	75.36560823625894	75.09602843240488	-1
9	2468.0	85.55006833598787	84.94058318684333	57
9	2468.0	85.55006833598787	84.94058318684333	23
9	2468.0	85.55006833598787	84.94058318684333	-1
10	1325.6666666666667	34.21142643397435	34.02597800088204	1
10	1325.6666666666667	34.21142643397435	34.02597800088204	58
10	1325.6666666666667	34.21142643397435	34.02597800088204	-1
11	1411.0	6.7083798956002285	6.658528038578285	25
11	1411.0	6.7083798956002285	6.658528038578285	71
11	1411.0	6.7083798956002285	6.658528038578285	-1
12	2886.3333333333335	207.3108943195691	206.91093769337445	77
12	2886.3333333333335	207.3108943195691	206.91093769337445	-1
13	3858.6666666666665	174.9905313716186	174.1407261100102	52
13	3858.6666666666665	174.9905313716186	174.1407261100102	-1
14	2518.3333333333335	61.15605211645534	60.58877980065724	74
14	2518.3333333333335	61.15605211645534	60.58877980065724	65
14	2518.3333333333335	61.15605211645534	60.58877980065724	-1
15	992.5	23.391995321200966	23.31142460591049	1
15	992.5	23.391995321200966	23.31142460591049	26
15	992.5	23.391995321200966	23.31142460591049	-1
16	3567.5	72.83747827008168	72.63204830540485	43
16	3567.5	72.83747827008168	72.63204830540485	48
16	3567.5	72.83747827008168	72.63204830540485	-1
17	2431.6666666666665	112.50482323700197	111.91300238320561	76
17	2431.6666666666665	112.50482323700197	111.91300238320561	56
17	2431.6666666666665	112.50482323700197	111.91300238320561	63
17	2431.6666666666665	112.50482323700197	111.91300238320561	44
17	2431.6666666666665	112.50482323700197	111.91300238320561	77
17	2431.6666666666665	112.50482323700197	111.91300238320561	-1
18	1367.0	42.33196394469523	42.16722105216705	63
18	1367.0	42.33196394469523	42.16722105216705	93
18	1367.0	42.33196394469523	42.16722105216705	36
18	1367.0	42.33196394469523	42.16722105216705	40
18	1367.0	42.33196394469523	42.16722105216705	55
18	1367.0	42.33196394469523	42.16722105216705	62
18	1367.0	42.33196394469523	42.16722105216705	-1
19	1753.6666666666667	124.49162349016318	124.31087706850464	87
19	1753.6666666666667	124.49162349016318	124.31087706850464	37
19	1753.6666666666667	124.49162349016318	124.31087706850464	55
19	1753.6666666666667	124.49162349016318	124.31087706850464	62
19	1753.6666666666667	124.49162349016318	124.31087706850464	34
19	1753.6666666666667	124.49162349016318	124.31087706850464	-1
20	3698.6666666666665	165.64005676216047	164.87983189117406	59
